attr000,attr001,attr002,attr003,attr004,attr005,attr006,attr007,attr008,attr009,attr010,attr011,attr012,attr013,attr014,attr015,attr016,attr017,attr018,attr019,attr020,attr021,attr022,is_anomaly
0.008305647840531562, 0.6516090868330975, 0.025640845549891846, 0.9979196127258776, 0.7023728703973103, 0.999113343043973, 0.9406977247306135, 0.986881682034717, 0.523671595400316, 0.36831881197757416, 0.5706536903313653, 0.3114205703548488, 0.006860343009274984, 0.008702026704962016, 0.0018937463390692245, 6.227783412926483E-4, 1.9980536316470691E-4, 0.2901081848720067, 0.4309695609127712, 0.33937557551480385, 0.3712905219557179, 0.00146612574149107, 7.063822356248521E-4, 0
0.009136212624584718, 0.794937047933625, 0.029741133300524806, 0.9984842393783394, 0.6284712119742669, 0.9989714671076696, 0.9405209797690377, 0.9542282052479352, 0.44864536521101167, 0.43569023271044166, 0.575076461367526, 0.5255374947773649, 0.005806599636707447, 0.005597714236025306, 0.0012560136818555987, 6.408207346648278E-4, 4.164586659087761E-4, 0.4667492475324888, 0.2989771878410953, 0.15395569644025203, 0.35354575300926955, 0.0016730479816830493, 5.988183036524041E-4, 0
0.009966777408637873, 0.6278806127024075, 0.026662675847141812, 0.998774197477803, 0.6257637474541752, 0.9990778515112742, 0.9407833579594933, 0.9792896728715685, 0.4995726911516828, 0.4987012642208249, 0.36813526628799353, 0.6478101375751337, 0.0036848516059477484, 0.007672883836952027, 0.0015215957796761617, 7.479228854269532E-4, 4.32752069058081E-4, 0.3424172285737671, 0.6878979526263347, 0.40093819420830445, 0.3100575765106571, 0.0014844466458216125, 4.947153906523973E-4, 0
0.01079734219269103, 0.6283007183315167, 0.031609541436222646, 0.9985452423403787, 0.610844405650923, 0.99890643687876, 0.9405845304133048, 0.980583793642379, 0.406678377120438, 0.33639601927527446, 0.4653750368981181, 0.44280112583605635, 0.0055403834158203385, 0.00516258731916371, 0.0017571294459324065, 7.312354960063012E-4, 2.52034132865809E-4, 0.2545390646029326, 0.2291111976531332, 0.32688539740757117, 0.17445746637144582, 0.001601880095111428, 3.4852700901639717E-4, 0
0.011627906976744186, 0.5572636435473574, 0.036282804419774856, 0.998667325876368, 0.5694888953544758, 0.9987453946128544, 0.9409048964595373, 0.9678841531915828, 0.3670004496603881, 0.3476239993982008, 0.4387729850741099, 0.3087821472753609, 0.01154112196498773, 0.005544297649889014, 0.0015533751674830702, 6.719886323939855E-4, 2.3115054024492953E-4, 0.31392682986513387, 0.5785257358606359, 0.1509308789863399, 0.2552691662970821, 0.0015410885989218658, 4.218425247321205E-4, 0
0.012458471760797342, 0.7407047085377684, 0.03704383557172511, 0.9986164900746687, 0.5688100087285424, 0.9987187872376417, 0.9412059613154022, 0.9678687714074607, 0.338792806485628, 0.30734947276194857, 0.5657463849465685, 0.5432657985940205, 0.007279378958325821, 0.005936044681738766, 0.0012345247235373967, 6.336976662484855E-4, 2.1324142812692096E-4, 0.15784814965137992, 0.3768280628716929, 0.19372832574851534, 0.22872163812145815, 0.0015190958633490177, 3.316542999738468E-4, 0
0.013289036544850499, 0.6498493882733959, 0.031609541436222646, 0.9986113676885432, 0.6054213946270973, 0.99890643687876, 0.9412556049884437, 0.9772772960288445, 0.301265886028184, 0.3221050582107979, 0.40306676760170124, 0.6696028347624036, 0.007507142836263608, 0.00458136217476285, 0.001841987193026242, 6.040012564977606E-4, 2.9927875705291427E-4, 0.25503438103587794, 0.39128891033821983, 0.30322542981489875, 0.16416404764895845, 0.0016809601823987374, 3.8083784641110963E-4, 0
0.014119601328903655, 0.6985811948041346, 0.028210426622202234, 0.9987639527055522, 0.6162674166747486, 0.9990246818580949, 0.9409048964595373, 0.975199729720079, 0.402707691822229, 0.5061246343848594, 0.477707763825874, 0.36719370105220883, 0.009514869336215575, 0.007637733611430509, 0.001940471148448085, 6.079154004861713E-4, 3.6769088311532165E-4, 0.19766416533274378, 0.3093340063615811, 0.24342003832818596, 0.19759098014133505, 0.0016087137325162403, 4.979765788862944E-4, 0
0.014950166112956811, 0.7740027513825474, 0.02991214512281796, 0.9986469915556883, 0.6142388387805903, 0.9989655593684275, 0.9406866834383072, 0.9645546561484561, 0.3551436152169283, 0.4702113819699189, 0.43415663121240194, 0.42158168987610994, 0.010890123965532541, 0.007818992950284268, 0.0014416034571072022, 4.908945646619833E-4, 1.991396175581703E-4, 0.1380996218887673, 0.353440123174498, 0.3981102617504464, 0.31233988068938934, 0.0014557608790731434, 4.222762093882189E-4, 0
0.015780730897009966, 0.5062539422770911, 0.027787178478329344, 0.9986469915556883, 0.6291500986002004, 0.9990394286575772, 0.9407943992517996, 0.9724118179712342, 0.4271655355034487, 0.4532291394713902, 0.33378528316395156, 0.4832304835249018, 0.005197058329927032, 0.009265899895358138, 0.0016146544155864286, 6.140665991599628E-4, 2.8847464810965724E-4, 0.3440807998643154, 0.37497332883430845, 0.4092321177521085, 0.07690658980462381, 0.0014236993401612248, 4.371152573509378E-4, 0
0.016611295681063124, 0.47147838659539687, 0.02702182513916806, 0.9990132421636563, 0.6040636213752303, 0.9990660360327899, 0.9406591223498784, 0.9796198685040574, 0.589186588024308, 0.5668151989698613, 0.6308633370677244, 0.6166762008582738, 0.008977615767350724, 0.008527614529890553, 0.0015420080410620742, 7.173430215203643E-4, 2.833757621821414E-4, 0.3557599732005964, 0.3549254370045404, 0.35751188875597084, 0.23720622696709895, 0.0014934840457030763, 5.830905981314038E-4, 0
0.01744186046511628, 0.5480493820231527, 0.02362703251235868, 0.9992064958220247, 0.610844405650923, 0.9991827928030026, 0.9406093943921626, 0.9775614928021491, 0.5022745978695038, 0.5742394541327233, 0.6797739814676195, 0.4629803444436531, 0.009028089676122411, 0.006606761930200448, 0.001991079678838624, 6.616285711094934E-4, 3.2487673291732783E-4, 0.23234812897803647, 0.5607401065280302, 0.30207788790475804, 0.29830270693382466, 0.0016405234028784776, 3.9346548277497805E-4, 0
0.018272425249169437, 0.6705559336173155, 0.02347738697401441, 0.9990895346721608, 0.6216904276985743, 0.9991887005422447, 0.9403883999766874, 0.9678265813710114, 0.47070370535937334, 0.6359504223656903, 0.6162711175578853, 0.5319203374060436, 0.010645163206433956, 0.006108170840285137, 0.0017900276800694797, 6.040896720844475E-4, 3.9660432146048074E-4, 0.3767830758728581, 0.23839360748395003, 0.4223992311183032, 0.22984972557153452, 0.001471110363315488, 6.357501159996673E-4, 0
0.01910299003322259, 0.6012200729747778, 0.02999769180931558, 0.9988809914673271, 0.5945753725794459, 0.9989626280474295, 0.9403801400786261, 0.974635291489387, 0.5142142644897143, 0.5352632207762325, 0.755253964888001, 0.728628629400604, 0.008223715664608423, 0.007876524366165724, 0.0019139264642190784, 5.485808229981741E-4, 2.1343128858455101E-4, 0.27842858963075723, 0.4363623752030992, 0.30822582222558315, 0.3225661195422533, 0.0014552099821205115, 5.408014972843512E-4, 0
0.019933554817275746, 0.6807921098971325, 0.03007891630860217, 0.998702949743513, 0.6088158277567646, 0.9989596516291853, 0.9407999620402899, 0.9688940771890888, 0.39474002529668384, 0.5145692931956866, 0.41223558914412145, 0.3932587141074734, 0.011287489844198903, 0.00832077357754173, 0.0015724789102483801, 5.71154866043562E-4, 2.9287259725714127E-4, 0.34386815976022295, 0.3307148641380503, 0.14485033771285596, 0.32572669805965143, 0.0014992424384533535, 2.902231597945162E-4, 0
0.020764119601328904, 0.7117327906251455, 0.03288368960575445, 0.9988809914673271, 0.5749119063783015, 0.9988635944949431, 0.9408054405441061, 0.9737635105626162, 0.39846221406464066, 0.412954612835138, 0.5964163701026528, 0.6864283768995232, 0.00862764861008104, 0.00708571504958593, 0.002007639673987392, 4.867446457757406E-4, 1.4060435598723078E-4, 0.27821637143163325, 0.2937877405241156, 0.3351385417189076, 0.18755618240665972, 0.0014642707872624865, 5.210770502767183E-4, 0
0.02159468438538206, 0.6831515766876135, 0.029826679987022427, 0.9991098689928405, 0.5776274528820353, 0.9989685357866717, 0.940987748294172, 0.9710215976729558, 0.4426065050869475, 0.5194881166782453, 0.6676675501689328, 0.3837044107242039, 0.01087656480602267, 0.00850660494944567, 0.0017398938022266544, 5.075524822204062E-4, 1.2110937137447754E-4, 0.30628191183705017, 0.5217297412394327, 0.19885105585660248, 0.23045780867858062, 0.0014992071558964633, 3.833256250618083E-4, 0
0.022425249169435217, 0.6920670383222817, 0.02857389810143951, 0.9994506628940034, 0.557963986680891, 0.9990113781704886, 0.9407889207479836, 0.9685523085952128, 0.4614396495278566, 0.5617114107323807, 0.5445357879994812, 0.7964322314045837, 0.007515393338977053, 0.009433922109952322, 0.0019478485512672238, 4.942199731168198E-4, 2.6889242376248464E-4, 0.31845682351124505, 0.39614094497484736, 0.2903223083220469, 0.13562656207136076, 0.001515400626846201, 4.310308105168838E-4, 0
0.023255813953488372, 0.6448587604492266, 0.03237489477538393, 0.9991810391152196, 0.5545776355348657, 0.9988798746007935, 0.9407087660229199, 0.9692050822147206, 0.36471270382632065, 0.36683378394523625, 0.700919922520687, 0.5678290819609314, 0.006468010770647936, 0.007526774723619786, 9.108506899169774E-4, 4.7038004341759656E-4, 2.7499393861550744E-4, 0.2096268588078147, 0.6055812330675606, 0.2504681205488484, 0.15224293789592955, 0.0014250502079581988, 4.50006937659918E-4, 0
0.02408637873754153, 0.5903443309975707, 0.03554313955177349, 0.9993336241322285, 0.5206737141564025, 0.9987705137789449, 0.940954624417253, 0.9765399958432559, 0.34960174815336836, 0.46176672315909184, 0.5994186357529391, 0.4937082652292644, 0.009502076890089176, 0.007692064604176837, 0.001853016809716491, 3.974771819281811E-4, 3.1483867654475924E-4, 0.32429641017938554, 0.5289734872545417, 0.2341970637092518, 0.1924085524638356, 0.00140706920390344, 5.052643184871302E-4, 0
0.024916943521594685, 0.7003805632744641, 0.031040888390514425, 0.9990539108050158, 0.5735622151100767, 0.9989271365147306, 0.9411590147519316, 0.9689747949324345, 0.3774780626211256, 0.578786578107784, 0.7262631086938701, 0.6260833707215788, 0.00986169046846069, 0.005988089657960003, 0.0020919170804910804, 3.934156786286254E-4, 1.6197447704868756E-4, 0.3098212726172706, 0.42558435124765015, 0.3030525831032467, 0.2488276877836277, 0.0014881361183423632, 3.820079713301971E-4, 0
0.02574750830564784, 0.6962613979242815, 0.02422129247852472, 0.998596155753989, 0.6569521223289044, 0.9991620931670321, 0.9408689911883732, 0.9802304520871158, 0.3381590745936622, 0.6122864387204687, 0.5853105657352241, 0.6592723377943672, 0.010440538238378871, 0.006515898216224571, 0.0018148410935081504, 4.173734957767646E-4, 2.319106431494666E-4, 0.33211810638924444, 0.3999798619309355, 0.23569502084856145, 0.1189038237804772, 0.001511787483421297, 5.174501920658056E-4, 0
0.026578073089700997, 0.7927384930153533, 0.0335036380430804, 0.9987589079313377, 0.5810138040280607, 0.9988414517470966, 0.9404270866420966, 0.9779877879621058, 0.4007223491731245, 0.5161472461048989, 0.6797739814676195, 0.5843497719128008, 0.004692244237640038, 0.008944921403649416, 0.0017947034323039172, 3.939749422999706E-4, 3.00142384148485E-4, 0.3219607442741167, 0.3403427169064339, 0.2816514988192266, 0.27968272036674185, 0.0013998897275746547, 4.8351169085587495E-4, 0
0.027408637873754152, 0.6073747766973078, 0.03001905809326446, 0.9991607047945398, 0.5722044418582097, 0.9989626280474295, 0.9410264349595813, 0.9692090375306377, 0.33951068535080087, 0.615349419662019, 0.5792090505936219, 0.6143777121599578, 0.007071397535757767, 0.007492081701403286, 0.001861301997328673, 4.780329036430551E-4, 2.9392846467680257E-4, 0.20831726578578535, 0.5831454321719146, 0.24137234851820788, 0.22953427227069426, 0.0013575013161266096, 4.855228282110545E-4, 0
0.02823920265780731, 0.6820439443116091, 0.02846698513099301, 0.998738573610658, 0.6162674166747486, 0.9990157977006087, 0.9408026591498609, 0.9733142159730672, 0.3588118973301743, 0.5185597529083273, 0.5966422808752099, 0.522899071697877, 0.007318458422819776, 0.0076062192407631846, 0.001536466967980214, 4.6449409150386593E-4, 3.124104635377854E-4, 0.14471804512864303, 0.5344386589862032, 0.35413179118199895, 0.20864414046993746, 0.0015748704244813666, 5.340749817424957E-4, 0
0.029069767441860465, 0.7115593144886376, 0.026769588817588317, 0.998774197477803, 0.6250848608282417, 0.9990749201902761, 0.9407032875191037, 0.9743856671070618, 0.4936442739299529, 0.6451375951926863, 0.7144149161147504, 0.6481857590176743, 0.011336217813254968, 0.006830486747456015, 0.0018244247342130845, 5.445193196986183E-4, 2.9557586112671243E-4, 0.37862342534518156, 0.5730986440059429, 0.3431299835173204, 0.21165154345042886, 0.001499690806391656, 4.3409216801223684E-4, 0
0.029900332225913623, 0.7362281951019778, 0.03078441143242575, 0.9989419944293663, 0.5844082371577279, 0.9989360206722169, 0.9405927903113661, 0.9774809215519854, 0.4222021788806875, 0.5668151989698613, 0.5984503367686909, 0.5997850308201628, 0.007118167052149529, 0.007880171106812892, 0.0015528476709141398, 5.159996793040363E-4, 1.787960783374298E-4, 0.38329517906068766, 0.5115991319433828, 0.2980689316406279, 0.26039415031794705, 0.001419069290566941, 5.079940291844778E-4, 0
0.030730897009966777, 0.6631159758128345, 0.02702182513916806, 0.9989318272690264, 0.610844405650923, 0.9990660360327899, 0.9408523871075766, 0.9674079038565245, 0.39101652173227064, 0.5961396351149835, 0.5582566923661016, 0.6283159290861798, 0.011325379652872307, 0.007446415799866351, 0.0018278127279781114, 4.988702119499497E-4, 3.5180857986127516E-4, 0.276552800141085, 0.3803509338742227, 0.25940535437045703, 0.27564083343500223, 0.0014582458540081773, 4.216681955383652E-4, 0
0.03156146179401993, 0.7287192932888333, 0.021839848875947428, 0.9991810391152196, 0.6250848608282417, 0.9992448466136681, 0.9406093943921626, 0.9868087284300234, 0.35213930531414434, 0.6274128386779888, 0.463082831512513, 0.5676412712396611, 0.0077324607318313, 0.00537124619893963, 0.0017658578313177688, 6.575081240854797E-4, 2.6451814106480273E-4, 0.38074687305132643, 0.2782902237392819, 0.27185718569066747, 0.20457795829043715, 0.0013756229264105595, 4.564485328367662E-4, 0
0.03239202657807309, 0.6692789706742418, 0.025687818754298552, 0.9996693732591769, 0.5600006465586914, 0.999111854834851, 0.9402752056593787, 0.97632494385191, 0.6120167136925533, 0.6773382775267823, 0.6832927245570398, 0.7155426678890997, 0.008469305628711923, 0.008498386175748319, 0.002011766540406216, 6.898836664550202E-4, 2.28994469374879E-4, 0.37143880563766296, 0.3583302376880941, 0.4215830741288465, 0.24831289118242872, 0.001440367553633871, 4.520690781046752E-4, 0
0.03322259136212625, 0.6377155616385587, 0.027214284796112185, 0.9997660000883611, 0.5410160669834804, 0.9990586400844257, 0.9405237611632828, 0.9659025399171032, 0.3888944402517046, 0.5344286668820164, 0.6484905350313716, 0.45828190086829945, 0.008941751082070619, 0.0059616154094408545, 0.0017235237939160703, 5.088183688742414E-4, 2.860878844435379E-4, 0.3347018524159544, 0.4614260848661134, 0.379085819751643, 0.18116059994838787, 0.0014981113006393885, 5.73136949213599E-4, 0
0.0340531561461794, 0.6208231315121315, 0.02838151999519748, 0.9994964539214883, 0.5559354087867326, 0.9990187741188528, 0.9406204356844691, 0.9784370825516548, 0.4442605190290491, 0.5549367447088133, 0.5079901984743518, 0.5909715363930149, 0.009269066859163396, 0.0068300295441509964, 0.001992145681147572, 7.028042711984062E-4, 3.025350754449551E-4, 0.25202619861092007, 0.3510940962981919, 0.33055581449970717, 0.28795490127273415, 0.0013982076054749961, 4.2342846738648536E-4, 0
0.03488372093023256, 0.640200479738051, 0.02848835141494189, 1.0, 0.513901011864352, 0.9990143094914866, 0.9406977247306135, 0.9711099330617716, 0.6282294687959357, 0.6126581382279669, 0.7453108120433918, 0.6672689614354425, 0.00785634119668954, 0.009310194186980019, 0.0018459136925312862, 6.813480537847031E-4, 2.4109692768716604E-4, 0.35544143494942626, 0.43957674812634306, 0.3594491169257209, 0.18708603653107495, 0.0014264421222941295, 3.787382614620786E-4, 0
0.03571428571428571, 0.5387201925585116, 0.02880476813907037, 0.9992421196891698, 0.5735622151100767, 0.9990039822221244, 0.9407032875191037, 0.976670521268521, 0.5345081477936401, 0.461395908650421, 0.6651813771012685, 0.4849352967870606, 0.006998622268136408, 0.007007184939052568, 0.0016108442987471591, 7.633450899047754E-4, 2.132535478172293E-4, 0.21341345589953936, 0.46942007823371684, 0.34438798706768914, 0.1760268080511213, 0.001581745108425135, 3.170478070922396E-4, 0
0.036544850498338874, 0.7993675774376426, 0.031887466228962304, 0.9996185374574776, 0.46508583066627873, 0.998603518676551, 0.9407253701037165, 0.9718971874224616, 0.43088772427140554, 0.5178172388921585, 0.5884744711205597, 0.7058769180472343, 0.007462960977541063, 0.007424959901909426, 0.0012118536947922178, 6.193645172511247E-4, 3.0381275523305934E-4, 0.3324012046230659, 0.3020217052177419, 0.28965252731439495, 0.20528270161434278, 0.0012627962961206398, 4.502237799879672E-4, 0
0.03737541528239203, 0.0026207477818014605, 0.03246044146188155, 0.9993642032251591, 0.53897940710568, 0.9988768981825494, 0.9409241976499049, 0.9726920594286217, 0.4462458616781536, 0.45313709959334303, 0.5670379634009154, 0.6699327888637013, 0.007241976679358211, 0.0070610587284938775, 0.0015002228894759892, 6.110057357541816E-4, 2.9140562994222155E-4, 0.4034331251091679, 0.48060943296154707, 0.26748336260972205, 0.30777529497428063, 0.0014988525836663292, 4.314644951729822E-4, 1
0.03820598006644518, 0.5126991228612848, 0.03475217929215438, 0.9994150390268584, 0.5193240228881777, 0.9987985642660335, 0.9409601029210691, 0.9569893087444528, 0.5506393855167282, 0.3550482545610627, 0.6529779619615521, 0.412773336805261, 0.011690797751587169, 0.009178693807822406, 0.0015814186717186087, 6.348456654534048E-4, 2.6789867526460365E-4, 0.3525395725765146, 0.49552346501455996, 0.2583971772758371, 0.41470877885965657, 0.0013378910264744658, 4.762495161577033E-4, 0
0.03903654485049834, 0.6945080133857249, 0.03211833626659316, 0.9992064958220247, 0.5538987489089322, 0.9988887136610337, 0.941109286794216, 0.969796621684104, 0.5870908024728692, 0.4222347105390085, 0.6788699535208791, 0.6502404869408794, 0.009587852949865052, 0.010681314241350636, 0.001531527624735184, 5.142341744143193E-4, 3.405165101504044E-4, 0.3639356476789742, 0.5079468120595338, 0.2844937397797049, 0.2826366421028617, 0.0014218237753301013, 4.1387875660234833E-4, 0
0.03986710963455149, 0.5745197995585287, 0.031186293292349756, 0.9991403704738601, 0.565423657582517, 0.9989212287754885, 0.9409380203364563, 0.971927950990706, 0.4963474954442303, 0.4975870506971578, 0.524616384650229, 0.6917811336720883, 0.009371973129371072, 0.008788775589192728, 0.001245965768678547, 6.492967018996816E-4, 3.8410257444203576E-4, 0.2471067866789413, 0.4005930557769039, 0.2624157202367227, 0.2624302868045507, 0.001533586863595742, 4.510996709343854E-4, 0
0.040697674418604654, 0.805555700827647, 0.02991214512281796, 0.9992369973030443, 0.5661025442084505, 0.9989655593684275, 0.9408772510864344, 0.9689900302233746, 0.5139933786850458, 0.3737934147237255, 0.6977560171353513, 0.533062020937115, 0.012156042766214133, 0.0071784075767818796, 0.00170389255458183, 6.186578942686346E-4, 2.0300163400022018E-4, 0.31721811052391313, 0.5490023107703583, 0.2512506525571476, 0.3871267667327844, 0.0016071957092393457, 5.165444912390814E-4, 0
0.04152823920265781, 0.6542443934362242, 0.031609541436222646, 0.9990793675118209, 0.5674603174603174, 0.99890643687876, 0.9407943992517996, 0.9664325522499979, 0.5150136607351816, 0.39773617299957076, 0.6118802896122224, 0.4290861042597498, 0.011585374661359836, 0.008186998067652003, 0.0017815735803180515, 5.74569391796091E-4, 3.4446488489485124E-4, 0.3830116589218978, 0.43065726052088193, 0.31408558330363723, 0.14043031899065947, 0.0015014020104008306, 2.3893068312162268E-4, 0
0.04235880398671096, 0.5241516411033847, 0.031186293292349756, 0.9989521615897061, 0.5810138040280607, 0.9989212287754885, 0.9409048964595373, 0.9644471301527833, 0.46954536968131966, 0.40655164631906865, 0.5048909489830359, 0.5513588982738804, 0.007855780745873906, 0.007168817193169474, 0.0016582972861564752, 6.412031671627991E-4, 3.13226757733752E-4, 0.41373224729369057, 0.4581964459415215, 0.24941429933087003, 0.31148286752280846, 0.0016360516007918298, 4.7322218184136047E-4, 0
0.04318936877076412, 0.6987086232308782, 0.031947324444300006, 0.9989318272690264, 0.5776274528820353, 0.9988946214002759, 0.9408772510864344, 0.9668664650554247, 0.49921506651555275, 0.30864865104053735, 0.7088294935557702, 0.5933665011301155, 0.009075350889140531, 0.007411265574344833, 0.0017675255634635467, 5.471093350197414E-4, 3.6775002720402627E-4, 0.41295341072195535, 0.4766600219362224, 0.26869557895170615, 0.18627888183193958, 0.0015072569935172479, 4.509636098972822E-4, 0
0.04401993355481727, 0.688179833526687, 0.03050648663968609, 0.9989929078429766, 0.5823715772799276, 0.998944859732457, 0.94092697904415, 0.9693817529923522, 0.5347566443238922, 0.3738863396006, 0.639418697329981, 0.6854134126795827, 0.008714058041782392, 0.008860915739248812, 0.0017335191776196505, 5.60824276621299E-4, 3.6166329837317965E-4, 0.3402583408502735, 0.6623392045627298, 0.32628529880767965, 0.3323456473577732, 0.0015333758669188937, 3.560540829909965E-4, 0
0.044850498338870434, 0.3591307761335103, 0.031186293292349756, 0.9980366514876525, 0.6555943490770375, 0.9989212287754885, 0.9408330859172089, 0.9654916265412685, 0.6411065852895313, 0.4881219882383656, 0.7292977022911663, 0.9396298919060081, 0.00741835825984172, 0.008956797803786913, 9.695018916080435E-4, 6.506215322779747E-4, 2.4299866134714623E-4, 0.4694388917062765, 0.7376863986213155, 0.41102296994005383, 0.2708452956908546, 0.001397571733453418, 5.217615687609386E-4, 1
0.04568106312292359, 0.6817723138463933, 0.029886538202360136, 0.997924735112003, 0.6732211554003815, 0.9989670475775496, 0.9408772510864344, 0.9718472332473601, 0.6556929371763958, 0.42873060193195245, 0.6150765229445679, 0.8578475469908624, 0.008819689478037842, 0.009301975413282669, 0.0014092962581836177, 6.351691542269181E-4, 3.133717092298396E-4, 0.5338169489351541, 0.4021964399259224, 0.48622545492632085, 0.29079029027630315, 0.0013657094012550304, 4.569417422166637E-4, 0
0.046511627906976744, 0.5666305258048941, 0.0305663448550238, 0.9978281082828188, 0.6766075065464068, 0.9989434166205811, 0.9407943992517996, 0.9856297513003559, 0.44048310880992514, 0.39253945988521566, 0.2952057269727841, 0.589454231419403, 0.006407469581797623, 0.009604687544376616, 0.0018554866386128789, 6.435868794483193E-4, 1.619197621558956E-4, 0.31038746908491344, 0.3757464468133577, 0.21886707708698633, 0.27846102941783735, 0.0014544978683361483, 5.175692415134036E-4, 0
