var_0000,var_0001,var_0002,var_0003,var_0004,var_0005,var_0006,var_0007,var_0008,var_0009,var_0010,var_0011,var_0012,var_0013,is_anomaly,__autogenerated_time,_OUTLIER,__REL_SUBSPACES
0.228921,0.0106645,-2.95573E-4,0.0160743,0.798633,0.681921,-0.00400582,0.961106,0.780857,0.0526387,0.8305309999999999,0.707929,0.00125842,0.179522,0.0,16.0,0.0,-
-0.00333805,0.790071,0.851988,0.904717,-0.00121571,0.104443,0.0183833,0.00630444,0.52442,0.6964640000000001,0.048749,0.384392,-0.0126914,0.283389,0.0,17.0,0.0,-
-0.00688442,0.920159,0.00154077,0.8347110000000001,0.507163,0.180652,0.151574,0.367965,-0.00567665,0.397973,0.498358,-0.00644595,0.875813,0.728875,0.0,18.0,0.0,-
-0.00821134,0.0998695,0.688695,0.4511560000000001,-0.00934044,0.471837,0.492304,0.145421,0.00528003,0.198033,0.770918,0.986147,-0.00694066,0.580014,0.0,19.0,0.0,-
0.654482,-3.18111E-4,0.498375,0.00951119,0.957905,0.7189989999999999,0.421301,0.0042449,0.69465,0.755912,0.116611,0.438423,0.00291705,0.788295,0.0,20.0,0.0,-
0.0135734,0.599106,-0.0164778,0.6596989999999999,0.943835,0.570894,0.0129017,0.433079,0.469394,0.999013,0.08452660000000001,0.407,-0.00228877,0.646745,0.0,21.0,0.0,-
0.27768200000000004,0.0123022,0.118177,0.0384695,-0.012201299999999998,0.126048,0.009248,0.713463,0.00718552,0.770564,0.783905,-0.0151912,0.111304,0.574521,0.0,22.0,0.0,-
0.95779,-5.7404E-4,0.185879,0.396588,0.145019,-0.0173028,0.410775,0.55487,0.499138,0.6228020000000001,-0.0190311,0.0116087,0.161021,0.496646,0.0,23.0,0.0,-
0.0292727,-0.00501209,8.99154E-4,0.41923,0.123237,0.577603,0.0320655,0.0130631,0.27742100000000003,0.29801700000000003,0.001923,0.0144109,0.0258876,0.812018,0.0,24.0,0.0,-
0.0125742,0.684321,0.562555,0.194209,-1.4314200000000002E-4,0.35748800000000003,0.5544520000000001,0.4325850000000001,0.376552,-0.00163465,0.158796,-0.00734738,0.34609,0.882402,0.0,25.0,0.0,-
0.729043,0.00943401,0.344775,0.326833,0.00466219,0.60716,0.0286584,0.333096,0.559526,0.327418,-0.00823117,0.240412,0.00194269,0.8799879999999999,0.0,26.0,0.0,-
1.5611E-4,0.663524,0.5381729999999999,0.243338,-0.011382799999999998,0.921291,0.8204239999999999,0.25956,0.391077,0.222749,-0.00725613,0.010842,0.305781,0.401922,0.0,27.0,0.0,-
-0.00387508,0.43064,0.501586,-0.00531268,0.313464,0.6904239999999999,0.00669917,0.219741,0.67874,0.665171,0.485056,-9.84164E-4,0.06948480000000001,0.920615,0.0,28.0,0.0,-
0.8786360000000001,0.00297097,0.303865,0.972363,0.133925,-0.0115515,0.090199,0.5230859999999999,0.693908,0.0121102,0.4221220000000001,-0.00310845,0.5573739999999999,0.0366119,0.0,29.0,0.0,-
0.202856,0.00619325,0.6079359999999999,-0.0159096,0.573248,0.5576720000000001,-0.00816124,0.194897,0.8300219999999999,0.14803,0.472197,0.457436,0.0156006,0.423745,0.0,30.0,0.0,-
0.134524,-0.00810246,0.687346,0.00113281,0.960703,0.6500020000000001,0.8557450000000001,0.712093,0.0213979,0.586388,0.130457,0.217851,0.147956,0.00169865,0.0,31.0,0.0,-
0.105863,2.07216E-4,0.5660609999999999,2.67207E-4,0.881609,0.437803,-0.00362193,0.73292,0.870002,0.329606,0.705472,0.0148732,0.254414,0.739955,0.0,32.0,0.0,-
-0.00842863,0.769502,0.521544,0.279052,0.00745169,0.15237699999999998,0.924264,0.9363,0.163245,-0.0193123,0.676754,-0.00783246,0.557419,0.964433,0.0,33.0,0.0,-
0.585839,-0.0102967,-0.0164374,0.8533780000000001,0.664554,0.227647,0.21758400000000006,0.644579,-0.00359624,0.976432,0.00299255,0.657479,5.322E-4,0.0146018,0.0,34.0,0.0,-
0.951647,-0.00921129,0.200571,0.0104885,0.619271,0.17587,0.390423,-0.00858934,0.44398,0.38641,0.264606,0.68682,-0.0108471,0.956289,0.0,35.0,0.0,-
0.0051192,0.645521,0.255992,-0.0112924,0.08469760000000001,0.908536,0.834451,0.266069,0.0117651,0.341506,0.387417,-0.00506552,0.879425,0.8410129999999999,0.0,36.0,0.0,-
0.00135889,0.748729,0.38166,-0.0111796,0.191431,0.461886,0.224397,0.628055,0.0420416,0.032539799999999994,0.00858715,8.8444E-5,0.5273479999999999,0.441375,0.0,37.0,0.0,-
0.0268627,0.6905399999999999,-0.0114183,0.180571,0.689294,0.25064200000000003,0.8475370000000001,-0.0143092,0.0673994,0.907695,0.00627317,0.5152329999999999,-0.00186752,0.289629,0.0,38.0,0.0,-
0.0261385,0.570855,0.344495,0.950366,0.0955331,-0.00263659,0.6328,0.0249311,0.646853,0.146418,0.0019593,0.00475915,0.054867700000000005,0.409436,0.0,39.0,0.0,-
0.5717,0.00200212,0.54174,-0.00248242,0.384983,0.8263450000000001,0.563538,0.00668929,0.801059,0.5791229999999999,0.382518,0.593705,9.45282E-4,0.300088,0.0,40.0,0.0,-
-0.00489804,0.75229,0.678375,0.27673400000000004,0.26008400000000004,-0.00238936,0.944883,0.987457,0.343249,0.661032,0.00233129,0.582922,0.167233,-0.014312,0.0,41.0,0.0,-
0.7166560000000001,-0.00433314,0.537558,0.0812857,0.925418,0.0168067,0.389885,0.00482346,0.0328707,0.152975,0.843042,0.486679,0.322356,0.00280648,0.0,42.0,0.0,-
0.54892,-0.010354,0.250746,0.178303,0.00386903,0.110144,0.00132994,0.539455,0.615259,0.686817,0.515455,0.8837,0.161327,9.18239E-4,0.0,43.0,0.0,-
0.7915479999999999,0.00173048,0.616567,0.28699600000000003,8.09813E-4,0.782172,0.681899,0.503872,0.017246400000000002,0.947393,0.181894,0.7034779999999999,0.341571,0.00270972,0.0,44.0,0.0,-
0.0176032,0.840749,0.858733,0.20590300000000006,4.14519E-4,0.787247,0.0213042,0.544797,0.08072389999999999,0.946798,-0.00138181,2.62828E-4,0.319803,0.660197,0.0,45.0,0.0,-
0.915625,-0.0131973,0.00780992,0.00585111,0.833676,0.0664587,0.616755,0.32207600000000003,0.268505,-0.00543501,0.355056,0.731701,0.0236769,-0.00218029,0.0,46.0,0.0,-
0.0186964,0.421082,0.741362,0.676623,0.00770798,0.6975560000000001,-0.00148418,0.0929692,0.146342,0.88033,0.8203469999999999,0.37581,0.368196,0.0120865,0.0,47.0,0.0,-
0.320514,0.0223407,0.391613,0.7425619999999999,0.00821801,0.809655,0.8487100000000001,0.336845,0.00758501,0.711853,0.560199,0.00538132,0.6371100000000001,0.239818,0.0,48.0,0.0,-
0.542511,0.00557765,0.583451,0.606176,0.008303200000000002,-0.00882423,0.641737,0.015227700000000004,0.248585,0.582064,0.166015,0.010312200000000002,0.287163,0.816239,0.0,49.0,0.0,-
0.001277,0.259666,-0.00237385,0.337539,0.932437,0.463347,0.655543,0.7602300000000001,0.462133,-4.33681E-4,0.8475870000000001,0.756598,3.15326E-4,0.526487,0.0,50.0,0.0,-
0.00179391,0.509007,0.13908199999999998,0.760004,0.00367575,0.293399,0.00286462,0.4835390000000001,0.259346,0.908457,0.0188353,0.541471,-0.00312683,0.94949,0.0,51.0,0.0,-
0.958164,0.0118297,0.383135,0.0968155,0.548693,0.0109702,0.0708375,0.238045,0.0132206,0.202736,0.962189,0.58758,0.745421,-0.011402,0.0,52.0,0.0,-
0.289643,-0.0113189,0.00206725,0.8888959999999999,0.668149,0.8331940000000001,0.881072,0.464042,0.0192545,0.258353,0.924678,0.734902,-0.00466092,0.129409,0.0,53.0,0.0,-
1.04594E-4,0.322849,0.160294,0.14026,-0.00344701,0.631544,0.66381,0.262434,0.283973,-0.00368254,0.481232,-0.00123758,0.496479,0.784497,0.0,54.0,0.0,-
0.263356,0.00669219,0.479531,-0.00303784,0.992068,0.6809069999999999,0.0104963,0.291818,0.0980973,0.73341,0.127383,0.375838,0.180652,0.004275800000000001,0.0,55.0,0.0,-
8.23785E-4,0.775466,0.42077,0.00542116,0.16531400000000002,0.0409863,0.99385,0.0181582,0.4622310000000001,0.147351,0.722611,0.365089,-0.0098021,0.608534,0.0,56.0,0.0,-
0.8980100000000001,-0.0279708,-0.00203565,0.438376,0.233871,0.313549,0.8619760000000001,0.347206,0.0232361,0.336312,0.8391770000000001,0.327759,0.904199,0.0197701,0.0,57.0,0.0,-
0.0185769,0.949092,-4.48015E-4,0.8655709999999999,0.259137,0.25673,0.230437,0.776562,0.00609747,0.7569,0.987635,0.0871689,0.00648611,0.7638050000000001,0.0,58.0,0.0,-
0.291162,0.0102941,0.763143,0.8552200000000001,0.90093,0.932823,-0.00948328,0.549502,0.7844720000000001,0.957708,0.310846,0.010058,0.467725,0.561235,1.0,59.0,1.23614993854166,[2 3 4 5 11] 1.9463531647675913; [2 3 4 5 6] 1.9034449445278525; [1 2 3 4 5] 1.8694006841198898; [0 2 3 4 5] 1.8545876539122734; [2 3 4 5 10] 1.750181795820199; [2 3 4 5 7] 1.742870101924347; [2 3 4 5 8] 1.7409238619663356; [2 3 4 5 12] 1.7064545901308983; [2 3 4 5 13] 1.6999566984925962; [2 3 4 5 9] 1.6528098095906916; [1 4 9 12 13] 1.2941519160216248; [3 4 5 6 9] 1.2728224138916777; [3 5 6 9 11] 1.2504269884786074; [2 6 9 12 13] 1.248723600502604; [0 2 4 9 12] 1.2325130636729489; [1 2 4 9 12] 1.2312938803526505; [2 4 9 12 13] 1.2255731930728457; [3 6 9 12 13] 1.213554004156187; [3 5 6 9 12] 1.2128887994069806; [2 4 9 10 12] 1.2103517740530794; [2 4 6 9 12] 1.20755193663359; [0 2 8 12 13] 1.206383494834418; [2 4 5 9 12] 1.2035931122219243; [0 3 4 5 6] 1.2032583300556634; [0 6 9 12 13] 1.1996917257695936; [3 5 6 7 11] 1.198962148959929; [0 6 10 11 12] 1.1982597604388552; [0 3 4 6 8] 1.1964084560182682; [0 3 9 11 12] 1.1963467579227163; [0 3 6 11 12] 1.1920292885804642; [2 4 7 9 12] 1.1903009573768781; [2 3 5 6 9] 1.1891384512571028; [0 3 5 6 11] 1.1887785325793276; [0 4 9 11 13] 1.186432560783945; [0 3 5 6 9] 1.185710485402449; [0 3 6 9 12] 1.1843504276544314; [0 3 5 8 9] 1.1840750736646646; [3 5 8 9 12] 1.1835270304445484; [0 3 6 9 11] 1.1822188748537137; [3 4 5 9 12] 1.1812918811339679; [1 3 5 6 9] 1.1812258959765107; [0 5 8 12 13] 1.1801924366707663; [0 4 9 11 12] 1.1796795287834827; [1 3 4 5 6] 1.1795923881266892; [2 3 4 8 9] 1.1764139336278325; [0 4 5 7 11] 1.1755575942096927; [2 3 4 9 12] 1.1741638815769946; [4 5 9 12 13] 1.1738556995520293; [0 5 7 11 12] 1.1723827782038063; [0 2 3 4 8] 1.1721360441969293; [0 4 9 12 13] 1.1720553403649465; [2 3 4 7 8] 1.1704841187719177; [3 7 9 11 12] 1.169852030116051; [1 4 9 11 12] 1.1691796824598815; [0 4 6 9 11] 1.1689939963946279; [0 3 4 6 11] 1.1688661473546924; [0 3 7 9 11] 1.1686590892893967; [0 5 11 12 13] 1.167684947267898; [1 5 9 12 13] 1.165911302125136; [2 4 8 9 12] 1.165483543195944; [3 4 5 6 11] 1.1649047837982478; [3 6 9 11 12] 1.1645037869427985; [0 4 9 10 12] 1.1644568871032994; [0 6 9 10 11] 1.1642183779299542; [0 3 4 9 12] 1.1632263319673406; [0 5 6 9 11] 1.1627717119875343; [0 4 9 10 11] 1.161042021653039; [0 3 8 9 11] 1.1608940078606864; [0 2 4 12 13] 1.160735391239914; [0 3 5 6 7] 1.1585213802184187; [5 6 9 12 13] 1.15646922751307; [3 4 6 9 12] 1.1558124861944066; [1 3 5 6 11] 1.1520241649121463; [0 4 6 9 12] 1.1513914882245517; [0 4 5 9 12] 1.1513618903450749; [0 5 6 7 9] 1.1512979626273776; [2 3 6 9 12] 1.150960734462096; [0 3 6 8 11] 1.1503919022100655; [0 6 9 11 12] 1.1500066321187836; [1 4 9 10 12] 1.1495362760377588; [0 2 6 9 11] 1.148989148542365; [1 2 5 6 9] 1.1487116903841386; [0 2 11 12 13] 1.1484463485835705; [0 4 8 9 12] 1.1484118047534175; [1 6 9 12 13] 1.1476497566398152; [0 5 6 10 11] 1.147473042196225; [1 5 6 9 11] 1.147437717409506; [0 1 3 5 6] 1.1473349242294801; [0 5 7 10 11] 1.1453138689376565; [0 3 4 8 9] 1.1449970918642693; [0 9 11 12 13] 1.1448297056040995; [4 6 9 12 13] 1.1446657396175286; [0 2 6 9 12] 1.1442421777024943; [0 3 9 10 11] 1.1439134429610611; [0 3 6 11 13] 1.1436036035725727; [0 2 6 12 13] 1.142305241287498; [1 4 5 9 12] 1.142044998223336; [6 8 9 12 13] 1.141676915515929; [0 5 10 11 13] 1.140181006763022; [0 5 6 10 12] 1.1382755803179108;
0.206599,0.00260384,0.0144339,0.989514,0.475005,0.7131430000000001,0.447925,0.93764,0.458694,0.427365,0.00258221,0.373811,-0.028449400000000007,0.285377,0.0,60.0,0.0,-
-0.0150418,0.0388664,0.767116,0.927185,0.0137761,0.766678,0.25456100000000004,-0.008151100000000001,0.545021,0.258314,0.403329,0.0123641,0.43901,0.665532,0.0,61.0,0.0,-
9.34393E-4,0.372607,-0.010581299999999998,0.464234,0.28083,0.7656029999999999,-0.015362700000000003,0.632188,0.659841,0.264121,0.314969,0.924714,-0.00824001,0.565946,0.0,62.0,0.0,-
0.970391,0.00817947,0.190053,0.563337,0.0175077,0.333472,0.280933,0.619017,0.807547,-0.00456264,0.759375,0.00960842,0.237884,0.477135,0.0,63.0,0.0,-
0.0387784,0.0241035,0.25600700000000004,0.134216,-0.0124314,0.462423,-0.00159866,0.908816,0.941475,0.665365,0.791988,-0.00190798,0.591431,0.853499,0.0,64.0,0.0,-
0.827512,-0.00813118,0.960154,0.352526,0.0258076,0.548886,0.107868,-3.2210400000000003E-4,0.7441,0.45704,0.40098,0.463573,0.0894884,-0.00743921,0.0,65.0,0.0,-
0.714992,-0.0063797,0.186363,0.6103,-9.1999E-4,0.553662,-0.0156987,0.983348,0.8319040000000001,0.8667379999999999,0.116104,0.404682,0.912647,-0.00902029,0.0,66.0,0.0,-
-0.0032107,0.5435989999999999,0.144965,0.602306,0.773758,-6.43566E-4,0.6806300000000001,0.356987,0.110221,0.00421925,0.7390359999999999,0.889918,0.19338,-0.00977747,0.0,67.0,0.0,-
0.987747,-0.00440297,0.186907,-0.00302313,0.21121,0.6930970000000001,0.8648049999999999,-0.00925711,0.5369510000000001,0.416051,0.398094,0.185116,0.107362,0.0189268,0.0,68.0,0.0,-
-0.00749701,0.436,0.8178489999999999,0.40773,0.660608,-0.00511835,0.994406,-0.022447,0.614765,0.108199,0.850649,0.99616,0.396112,0.0110521,0.0,69.0,0.0,-
-0.00243605,0.906041,0.5684130000000001,0.484982,-0.0165996,0.89676,0.8471190000000001,0.464897,0.226484,0.142466,-0.00648717,0.124451,-0.00967918,0.23334,0.0,70.0,0.0,-
0.60596,0.0037133,0.579983,0.00724562,0.757518,0.459387,0.14996700000000002,0.314304,-0.00691329,0.8817969999999999,0.795956,-2.57956E-4,0.993743,0.932067,0.0,71.0,0.0,-
0.0734568,-0.0105185,0.715277,0.00337593,0.758137,0.243948,0.999074,0.515634,1.44441E-4,0.6753520000000001,0.497029,0.366614,0.130888,0.0203598,0.0,72.0,0.0,-
0.483202,-0.00417578,1.6937200000000002E-4,0.300951,0.142484,0.423323,0.966872,0.291825,0.23881,0.011120200000000002,0.8974690000000001,0.910595,0.00931947,0.0255256,0.0,73.0,0.0,-
0.514292,0.00460785,-2.16315E-4,0.672504,0.443016,0.803959,0.4205430000000001,0.5900920000000001,0.410621,0.370691,-0.012669499999999998,0.258735,0.0273008,0.00269657,0.0,74.0,0.0,-
-8.01475E-4,0.354188,0.251682,0.672805,0.00352647,0.347097,0.394888,0.00544915,0.848102,0.152671,0.32518,0.58332,0.429929,-0.00534894,0.0,75.0,0.0,-
0.52993,-0.00779917,0.120967,0.00597651,0.8769879999999999,0.291478,-0.0221152,0.751582,0.980226,0.60698,0.374361,0.0305231,0.00959027,0.221822,0.0,76.0,0.0,-
-0.008231700000000002,0.985518,0.0425469,0.0171363,0.123979,0.815554,0.231566,0.4674930000000001,0.0460003,0.416573,-0.0062742,0.00230944,0.6862560000000001,0.251333,0.0,77.0,0.0,-
0.209658,-4.29964E-4,-0.00152731,0.912749,0.389658,0.414232,-0.0119234,0.462667,0.0138143,0.673613,0.694141,0.6155729999999999,0.0154149,0.935926,0.0,78.0,0.0,-
0.811116,-0.00150675,0.979111,0.867648,0.00121763,0.307825,0.459836,0.0160471,0.415601,0.183495,0.333544,-6.92744E-5,0.372231,0.8293520000000001,0.0,79.0,0.0,-
0.741846,9.66876E-4,0.11629,0.00800159,0.229214,0.15032,0.5499229999999999,0.75075,6.30791E-4,0.042719199999999985,0.417942,0.244954,0.0721319,-0.0164394,0.0,80.0,0.0,-
0.73328,-0.0047251,0.742804,0.0278088,0.170328,0.360524,0.764868,0.171506,0.55647,-0.0156125,0.203003,0.6944,0.89218,-0.00502979,0.0,81.0,0.0,-
0.323449,-0.00208537,0.356149,0.634465,0.5201560000000001,0.00675425,-0.00494671,0.07527610000000001,0.15165,0.77389,0.933042,0.562299,-0.012531,0.0530735,0.0,82.0,0.0,-
0.00164849,0.421692,0.705516,0.541656,-0.00526879,0.805613,-0.00137839,0.25969000000000003,0.0657352,0.433642,0.649197,0.00240113,0.283104,0.915635,0.0,83.0,0.0,-
-0.0042004,0.989651,0.609247,0.712701,0.6316470000000001,-0.011287,0.8584,0.00410301,0.341373,0.4633060000000001,0.6352899999999999,0.4814100000000001,0.00601694,0.387059,0.0,84.0,0.0,-
0.448649,-0.002418,0.0169938,0.885548,0.873033,-0.0144363,0.26174899999999995,0.23966,0.0763651,-4.83413E-4,0.036662400000000005,0.8221430000000001,0.7104159999999999,0.0113976,0.0,85.0,0.0,-
0.00740795,0.590514,0.21297800000000006,0.254797,0.563764,0.00625902,0.205283,-0.0120265,0.723815,0.792942,0.429711,-0.00276048,0.5023479999999999,0.28563,0.0,86.0,0.0,-
0.794758,-0.00985023,2.7247400000000003E-4,9.5158E-4,0.495366,0.600362,0.679613,0.887396,0.0740002,0.0110649,0.5491779999999999,0.35847,0.620738,-0.00185402,0.0,87.0,0.0,-
0.730795,0.00176691,0.397304,0.345123,-0.00789578,0.139648,0.0819488,0.00454368,0.00139877,0.832892,0.145009,0.325913,0.119502,0.0035650999999999994,0.0,88.0,0.0,-
0.665305,0.00428543,0.264737,0.0270321,0.0342112,-8.500360000000001E-4,-0.0057725,0.684876,0.00833237,0.787561,0.125746,-0.00568752,0.714334,0.875605,0.0,89.0,0.0,-
0.954443,-0.00956103,0.7348020000000001,0.0102873,0.94909,0.228017,0.161778,0.738132,0.8495889999999999,0.0130316,0.279799,-0.00451319,0.76853,0.8823629999999999,0.0,90.0,0.0,-
0.0147768,0.0168452,0.00511649,0.0967594,0.492645,0.513343,-0.00121195,0.7743399999999999,0.782737,0.07575219999999999,0.205302,0.788226,-0.016733900000000003,0.213787,0.0,91.0,0.0,-
-0.013177700000000002,0.723047,0.821466,-0.0031436,0.672177,0.261393,-0.0125277,0.354056,0.34074,0.468599,0.998484,-0.0165394,0.207022,0.574696,0.0,92.0,0.0,-
0.013990100000000002,0.8145720000000001,-0.00811307,0.28941,0.446541,0.309232,-0.00572039,0.762722,0.235262,0.463763,0.91045,0.0137863,0.549275,0.679724,0.0,93.0,0.0,-
0.0203859,0.344663,0.7618659999999999,-2.73956E-4,0.5691729999999999,0.8394790000000001,0.00545453,0.156936,0.598719,0.0172839,0.920568,-0.00921203,0.451042,0.0946994,0.0,94.0,0.0,-
0.190439,0.012162799999999998,-0.0204659,0.283331,0.499842,0.916939,0.0141623,0.729561,0.945989,0.122373,0.7963819999999999,-0.00924395,0.15118299999999998,0.235046,0.0,95.0,0.0,-
0.890023,0.00346144,0.19978,0.32150100000000004,0.298824,0.00843159,-0.00741599,0.852822,0.8157949999999999,0.422052,0.493095,0.4763,0.5680529999999999,-0.0106505,0.0,96.0,0.0,-
-0.0116469,0.895241,-0.0176886,0.811412,0.130659,0.7074630000000001,0.797904,0.8816209999999999,0.754618,0.00590509,0.8818450000000001,0.00344807,0.308784,0.213957,0.0,97.0,0.0,-
-6.71077E-4,0.408993,-9.19851E-4,0.996991,0.766614,0.330368,0.57397,0.00301065,0.937663,0.8590700000000001,0.8009609999999999,0.107396,0.6289899999999999,0.022517500000000003,0.0,98.0,0.0,-
0.00102098,0.478074,0.594266,0.285686,0.00242093,0.707303,0.5358430000000001,0.00417459,0.782651,0.6881390000000001,0.8025140000000001,0.128224,0.839883,0.00828706,0.0,99.0,0.0,-
0.551822,-0.027567900000000003,0.8230360000000001,0.6182270000000001,0.00454283,0.7546229999999999,0.166476,0.982247,0.87354,-0.0183023,0.479114,0.111155,0.0209038,0.488738,0.0,100.0,0.0,-
0.870767,0.00558062,0.00656899,0.627513,0.376559,0.642146,0.0429335,0.4864520000000001,-7.10382E-4,0.7666229999999999,0.462524,0.970923,0.671863,0.00997818,0.0,101.0,0.0,-
0.0025931,0.00279356,0.8370209999999999,0.606267,0.0147207,0.00212475,0.309675,0.0102537,0.493788,0.387549,0.240459,0.13885699999999998,-0.00194401,0.411049,0.0,102.0,0.0,-
0.362712,0.0201638,0.230906,0.955203,0.881065,0.0217906,0.014393,0.910479,0.110199,0.526908,0.5704779999999999,0.0165134,0.358919,0.308868,0.0,103.0,0.0,-
0.334604,-0.012536,-0.01618,0.326145,0.124695,0.013274700000000002,0.553929,0.513506,0.08448430000000001,0.238756,2.86454E-4,0.375983,0.847515,-0.00282949,0.0,104.0,0.0,-
0.210828,0.00385935,0.51541,0.320437,0.0151009,0.444215,0.71213,0.213435,0.08305010000000003,0.00597886,0.21972600000000006,0.841304,-0.00346636,0.428104,0.0,105.0,0.0,-
-0.0182536,0.388332,-0.0036573,0.300356,0.783556,0.140174,0.664088,0.0762878,0.355474,0.011657,0.69408,0.760203,0.8740379999999999,0.00411547,0.0,106.0,0.0,-
0.254705,-0.01637,0.253277,0.4264060000000001,0.91709,-0.0137005,0.76682,0.6401359999999999,0.232352,-0.00757559,0.0913383,0.345586,0.948604,-0.00699792,0.0,107.0,0.0,-
